T0,thalf,KD
28.96671395,3.442801558,0.04356137
62.30881124,0.134044852,184.0448907
123.282465,54.15152231,0.074616929
900.2930015,35.78046407,0.028983411
0.295473426,0.127924806,24.97200657
21.30934527,73.72389012,0.038276703
2.863578553,9.532214704,5.657318229
1.003731362,0.020846257,8.408536693
3.414850568,131.3723536,4.088011646
136.8019924,6.015352587,2.595744629
349.0218182,5.149602667,0.001701013
6.192480568,135.450609,282.6626193
0.051720795,0.063236613,1.536320487
0.013455335,289.8682444,0.018978525
0.56504899,1.525076801,49.24924047
68.80644274,1.778810078,231.5302052
18.69211965,197.596985,0.017322486
0.001488667,0.064853077,0.003875559
0.001940707,0.950715039,632.0743369
106.2590736,0.042174102,0.005415261
396.5763985,0.14248019,134.6252271
107.9236832,2.226671375,0.448185784
0.115442271,0.039291308,49.31370441
4.881458253,240.1361282,151.728814
174.7969208,0.230027807,0.00207717
0.013024949,0.691578738,7.390260706
0.028139488,10.33760321,1.001694163
0.249655835,0.568298901,39.38052409
0.011684889,0.282092901,0.030794985
290.441438,0.073284901,0.034064602
0.323511837,4.635355231,7.712289168
15.12393076,17.39651458,0.002627976
10.11607594,3.490896664,45.56036679
89.55934225,0.019646143,26.34065617
0.061715454,4.197730089,6.741645536
776.3652,70.81789675,0.019396581
0.166611293,0.446606512,45.08836718
0.027149817,0.05565545,7.888911609
234.6071536,106.3335683,10.77308767
37.9416611,0.23610305,0.029905102
220.8697813,5.682853048,649.2809209
0.006742155,0.091273989,1.817267223
6.27291527,0.364993805,152.4668713
227.2281255,0.341769234,427.3880733
20.12143531,41.876749,8.020497325
449.1844188,1.476672796,7.484103753
1.035532111,4.15548746,0.002743674
21.84910216,72.26145536,6.600226952
204.1974349,0.024109741,0.219556475
1.069622757,0.484286785,188.7828688
0.001036676,106.7395466,0.07528366
0.009455626,18.93798173,0.045618044
10.08356325,0.037568152,0.006594985
0.05215097,4.011463484,282.7971392
20.22197306,0.050420037,1.287353264
0.001310294,27.23816491,7.134513633
57.09664535,61.64761427,455.9276827
18.59545781,242.8004887,0.001899312
249.51169,0.107571255,430.4232598
0.764650179,3.290131112,1.808403157
18.23054353,19.87412815,144.8505909
1.043171157,0.094507289,0.116780942
0.001542671,124.7158236,0.002034732
5.431514003,0.095997759,0.076801314
0.644917933,1.919309827,0.339051137
0.005852025,0.053594378,0.014976271
211.379025,51.62058425,0.553048932
3.990467693,40.23563378,2.192141241
5.216704816,1.012197325,95.93628812
68.66297963,7.004486102,0.388043332
1.696967339,2.127706677,0.027708297
189.0241744,49.66935538,0.034518172
0.423155581,1.034898006,9.660587233
0.280566125,32.02961399,0.054605349
1.257291075,0.387764163,21.69484164
0.059033962,40.26188837,1.742748513
0.210433063,31.92208915,0.121899565
0.167770674,0.100366002,0.003528433
0.021051142,0.251766828,0.035397853
3.20379471,0.028537379,19.49120157
133.7049464,39.07789129,5.407465169
0.015398597,38.60175744,32.50211928
400.0404086,0.10825293,46.43741028
85.25323376,0.091756905,0.70095478
0.105812638,92.85111867,3.186029613
0.001233,0.182430649,0.001368957
0.002811154,2.438890384,1.878481117
0.780275057,0.019865635,5.344808384
7.829979559,66.44260081,0.035994764
31.68739432,0.16321241,0.025867134
43.01090622,0.460049768,0.002311444
6.745435576,148.1889802,70.97684651
0.384035743,0.182774613,695.9284452
751.4003018,128.0705687,0.161922956
38.03461503,2.904561262,0.041259639
0.002301414,69.82778824,0.28026384
15.31569275,2.637049164,0.341203715
0.011675929,7.013946054,1.725668367
0.001828445,0.182663921,0.010432315
27.33805747,212.2615891,72.94391518
0.006270935,0.030050603,0.011058231
152.1286787,0.240317932,1.801427859
13.33987865,0.021151991,0.026990406
549.2874489,77.92228533,9.944692304
0.002434625,258.5510377,0.193536717
116.9836531,2.94677786,5.35827447
55.18744068,0.041775321,1.264059968
0.117626102,115.6985405,10.70225268
393.4131559,9.353649851,0.825829903
0.006621248,0.374691981,1.572889778
3.427947789,0.124241442,250.5779656
0.005519141,0.170077155,1.421016655
0.0027859,1.377349204,0.145899806
9.005587217,0.025742724,320.1631028
0.004557456,7.563106036,9.234450197
0.113552835,1.298506641,29.481944
0.156914299,0.167822477,8.476553171
305.8682542,16.18872935,155.0055133
66.02907213,24.79290738,0.003050894
7.52098674,68.37185168,0.001759651
0.010627179,227.5771427,3.630054185
1.835721975,0.039882718,0.019438551
165.8501202,39.88414728,2.72113038
0.100954188,0.056372946,0.047616457
159.5124357,0.077949496,0.008736858
0.52779713,0.03399191,3.116818305
0.02600076,1.409389793,1.607746267
87.6626874,7.092526641,53.92959292
0.004048453,0.031923178,0.074668082
0.001609757,0.029939261,0.019978806
0.040107494,10.30206882,75.60114371
0.015389152,0.032861256,0.011617877
0.118429054,0.216264524,883.307686
66.22396707,98.02301812,304.10916
1.075510265,9.010953797,1.858189875
327.6013165,256.3143705,114.6155473
0.569351219,0.371307127,71.61458667
0.001498463,3.463750455,0.313835942
0.610118505,0.50214035,94.02203446
0.027153042,0.031914443,1.019673576
22.18935868,0.365248939,173.5805281
649.3084306,0.401289326,0.029616586
2.124955949,0.039142472,0.013623553
0.343630295,35.84462361,0.074315407
0.061175756,13.7195007,0.001552412
0.002596329,225.1021969,0.723236568
0.813566828,0.172470905,0.149447489
0.028216319,0.041947021,0.051173604
280.7197353,0.263136071,120.4778528
8.294466758,0.879397836,5.197973135
0.024003808,63.46234713,1.33190458
11.27135978,7.645848284,0.001407696
0.002548167,4.114442803,0.019522675
20.50127244,0.021466614,0.014489563
37.70364487,31.81438219,0.951596828
1.66636051,48.80375011,0.011472909
396.4307827,0.89265988,27.37092681
20.25220181,249.8577972,84.03630926
0.004341397,239.3060859,546.9073651
0.08854626,0.829720314,156.3956335
0.001519838,0.688412031,39.16267917
3.545774847,9.091575257,0.002216745
1.761307759,0.256903424,0.017945996
0.001179015,0.03609479,0.003677618
404.0014351,4.674384148,0.123241932
0.837644834,27.64463818,0.140869377
287.3763835,4.505785972,0.839275313
0.004775112,1.877393873,0.00333215
0.001311297,0.963783815,0.001535527
59.93176739,22.23006577,0.22029107
240.7440063,13.07996958,0.384165526
42.89954893,46.65426778,34.06933214
29.53019705,63.22132033,0.001039634
3.235501156,0.150464368,0.029828262
0.047923745,96.10406032,968.5895553
6.130723775,0.286862013,0.061012548
20.38547586,2.860950749,388.5069987
0.069236307,0.825639564,56.98409755
550.8078838,10.70946984,487.6867188
87.98589306,0.054774068,3.648964021
712.0497043,0.148337136,0.003392651
5.516573884,5.449365339,0.001042348
1.550723186,0.706650851,95.57324851
0.008086786,0.632266273,1.294777089
0.033624561,0.213157901,1.329483364
0.051332444,0.267737331,2.021008425
0.043488748,3.863238319,0.747470706
0.001402632,160.1215787,3.487802256
4.428039705,81.39418538,0.882536633
2.809580485,18.26303625,11.70516829
928.4526129,203.3949909,4.752153981
0.386946292,0.107679705,17.39169261
0.002808421,0.857734288,231.5274841
41.89695179,0.748520928,0.009444026
366.2646149,195.7778255,15.14223916
0.017686648,11.06595567,77.88433127
208.4303239,0.03535792,0.002321726
0.001815308,0.030414821,0.021656714
0.001023424,7.849829308,98.8365527
0.362956905,1.54964732,0.019670678
42.04552966,7.000765539,0.517984553
1.18220037,82.97600301,0.216046544
43.33828127,266.9126696,1.906020626
6.158931409,297.9360578,9.074873119
0.00167917,6.519464222,0.001920531
0.137611981,8.065788467,83.41399842
0.918058381,16.40003655,430.2364428
66.94507067,36.83471629,14.31215315
0.040700373,19.06109162,0.55077242
0.019346726,0.730382383,0.001350674
0.011416754,285.2713802,0.036331235
0.140474823,1.163124556,8.784052291
0.002778576,1.640782271,8.175769629
0.20833671,4.649886469,0.045209248
143.5359162,0.164584178,0.040681942
0.006782587,0.101125484,37.50942071
0.091352111,17.39430726,0.052884128
0.154349518,0.365388866,0.002740176
599.0893998,0.209928661,3.179988549
0.001478559,0.039981086,0.229135907
0.083347071,1.300906553,0.001529278
221.7279774,0.052786108,0.001737243
0.592487291,0.223992716,0.106372455
11.50246894,25.03305002,69.76359298
0.026686235,21.74431088,0.057771532
0.0084171,5.518481876,0.082951115
332.5268999,0.089233308,0.160297887
0.004297306,108.0005681,0.001669885
1.144479539,1.688304083,6.690833328
0.077189184,290.7701828,0.002140423
648.5093845,5.408717924,300.4535778
28.18341176,0.096748406,439.4310254
31.38499899,0.029884927,95.89825649
0.989920267,44.01712081,0.001990713
0.019016495,0.07281045,771.0516639
6.158813002,4.15010377,0.007967307
0.132611812,5.469864501,32.18127254
756.6448377,203.5372837,0.389167601
58.00782871,0.063863101,2.488921556
166.1667419,23.40917395,2.396704764
0.064472933,144.7272043,0.002366416
7.417203255,0.199059071,0.221432794
0.014198728,69.21663534,0.304568167
408.0783869,0.021434606,0.017569341
0.015244699,0.278233914,0.05692725
5.106126523,0.076456844,384.0454497
6.562033281,0.127611748,7.307090764
0.011563666,291.3515595,0.4621496
3.193068877,178.8932709,0.007472109
135.9273676,21.52091631,1.398344497
4.092970668,0.041319758,0.038875435
0.534869825,0.53329937,0.641255207
1.186121636,2.419905962,0.24697189
0.00285641,5.562491069,30.94147148
0.009467227,14.0134993,284.0772505
943.1420025,0.646104549,0.019097138
0.150880447,4.444101621,102.0114161
680.6728581,35.27737774,4.952119411
0.349376805,4.879051475,0.020680957
388.679266,3.358250372,0.181325086
0.685855744,37.16092383,0.014703471
223.8416641,33.8765708,358.4100318
988.0234088,0.487241057,0.011893657
14.55986198,21.22488772,0.012925721
0.022421965,263.0413937,229.7796568
26.4264252,2.947485206,2.979463081
0.001055703,1.171326432,0.246731336
0.011638862,0.10575533,0.006541441
0.027445636,7.299647404,5.575821837
0.526899112,0.047258015,0.66193801
0.00126143,0.040009837,0.016556458
0.025265985,0.050494013,169.3855696
100.4085077,0.553909286,1.248232847
5.008468463,42.32115813,8.653499248
0.289975676,1.5780011,0.004193159
1.426652629,0.020499884,5.286259572
50.51584777,0.596706109,0.402163753
3.707862902,0.089686581,731.4367658
0.052384537,0.487618708,6.901673306
0.137238064,3.0937037,20.42267872
244.608077,0.492217511,0.422702115
0.261076128,6.495029356,0.001643449
375.5439729,1.522364297,0.002966935
0.008535466,7.931832975,102.9236869
74.19090043,10.6699035,46.68509879
0.004516882,9.72153685,0.12003537
0.009818404,23.34839081,355.2689497
0.002420842,26.20376019,50.03143687
0.021991024,0.091817424,484.6042028
0.722300705,0.082758937,0.007373461
0.003624415,0.044609375,58.69941988
33.04665239,0.090983815,0.144270591
0.17947084,1.1593211,168.2215257
5.634942083,0.51767602,0.00127003
0.002147861,1.342045961,0.777845002
1.849809667,1.903417221,1.178689824
0.339416637,37.36637556,1.230475374
0.421679273,0.186824445,0.02120534
26.32206654,0.187860935,49.07264836
0.329032685,3.707384079,0.18500249
5.749228473,53.13690406,0.001843709
736.2373269,13.50736075,363.5159854
1.421198039,2.282050289,42.89112993
0.447832031,0.059265397,333.817951
6.79984231,1.391746169,5.971886441
0.003266968,12.26701891,0.032764191
0.00847396,0.286193873,0.017024372
543.6107148,29.89439439,107.9111437
0.168647585,60.25101758,118.3878265
0.009771331,68.21660644,150.5799603
1.010941134,0.033219613,134.5180374
2.064029011,22.97116541,6.420742398
25.84317173,0.319430305,7.924250508
48.99316782,0.312725303,0.352593143
0.004938594,0.091168333,4.054550544
0.003814701,4.373939927,0.013048499
37.45738823,2.381944362,926.8897349
239.93594,7.498271846,0.00640785
0.00462184,0.163343383,42.35157192
1.552531463,2.256099533,0.001782407
0.010373452,0.024537227,1.25883266
117.3155726,0.031344841,0.010381355
32.56151996,2.454262119,0.107467469
279.2949077,0.703959121,0.004203854
399.7960491,0.243457393,0.021307111
0.919715269,148.1939182,1.207582923
21.26095247,20.10092895,0.006209953
17.22679755,100.7995376,0.052439282
0.011833275,8.41495155,0.002228849
0.031020149,100.030144,130.2849168
7.375722643,23.04950836,2.164774796
0.002170354,1.744508554,0.11348866
8.148792544,73.30626848,1.659192386
0.041051513,3.170582034,105.8311393
41.9225143,11.37694866,0.003445498
0.00192534,0.654471898,23.55939921
6.078271604,2.034561777,0.016672919
31.45523317,0.107084258,11.54692011
64.84680474,157.0301269,0.169316546
0.00852002,4.998608577,0.371221915
0.003501569,0.143313579,0.001146782
83.14723294,192.7345212,0.005499064
0.025505325,0.258550528,0.036372691
254.5899112,0.138812715,0.005252653
0.009572107,0.047568484,0.008334907
13.12070283,1.727166877,2.022612094
29.13177252,18.24715107,0.002570579
0.001689518,57.16320641,0.002391755
0.017156895,0.159961366,0.150853354
213.4045066,2.089174709,694.5768168
0.023561967,14.86365989,0.025269297
0.007529939,0.018604734,293.5688036
2.282039913,0.03054315,400.0285557
21.56399937,0.049363977,620.8742281
229.84946,0.103268748,365.6742518
102.2797627,1.978496501,12.91563372
0.029784061,0.360900163,629.7454658
0.398657013,30.12583234,280.6693808
0.003683151,0.184906685,0.033310116
0.199791751,0.067521524,0.087774912
0.089215575,0.018414688,37.53461895
0.021556457,19.65980888,8.153801639
130.1640316,0.019072088,0.014195476
0.025089863,95.27780586,0.070346012
39.96570643,1.22148455,415.8215569
0.23875626,0.488598805,0.704889949
0.001369868,2.187500718,977.0806451
7.542530709,31.91519109,368.6472837
16.81414272,0.072434504,8.86643427
0.017367034,57.44813477,0.019977808
213.2459169,35.37272056,64.42461007
0.077773443,3.080989397,62.82953037
98.97108191,1.309966037,1.643360553
0.490452263,0.140584174,0.005806477
0.168473489,5.165982381,38.70251494
0.001143915,15.75049326,12.50831103
0.135397355,112.3963438,0.001508255
0.034158503,2.054285347,0.385616334
10.04332034,3.498555075,0.004432047
0.372601816,0.134495076,1.517465233
1.294508243,191.0579733,0.001741742
15.3772439,1.650367102,0.002228846
0.001682371,22.44264184,79.10638838
94.97617294,0.025157571,34.12128869
1.778609767,37.03019771,0.107243269
0.067183061,16.06439322,1.451609282
0.282573489,0.590231807,12.21326881
4.998984064,0.039119356,8.356660218
129.053967,0.126521689,100.8905637
0.371563215,0.381195662,6.890838393
149.4586352,37.46762809,0.016568844
0.506369705,5.907633315,0.012543103
0.005954083,0.04123417,0.001073744
0.169080706,0.851375951,0.008083083
0.02004237,15.83720905,371.8670467
0.008037898,6.019141499,0.003175786
0.001061459,1.451500613,0.001790181
91.04903523,4.076014067,23.14940283
69.44025476,0.478420195,0.003342144
0.025414607,0.019915087,6.79278199
0.023838632,0.686917996,0.346621504
230.7799755,0.251141256,0.977091095
0.177533694,23.87926565,7.150501426
0.004750792,18.49519757,0.044679218
0.002554879,0.029366882,0.176514293
0.007685379,0.33059634,0.038511046
0.073401733,0.05119065,1.467350998
15.07095332,4.572266842,966.8029904
746.0172096,115.9204994,0.071871169
0.003863585,5.920990276,208.989502
1.850121062,0.032613683,0.030327425
0.001087437,4.64356553,2.03366609
1.80806356,0.183320297,71.38801005
39.82016906,111.0977442,14.53091179
0.007759315,0.122737489,2.641969477
0.014093241,84.22437657,0.062739244
0.01108301,0.017675277,1.84178629
0.001230138,7.303465848,0.098481578
0.004080804,0.03421784,0.033492189
0.003548252,30.36056489,951.17232
19.39760659,126.8341375,0.027893403
0.029626029,0.386143739,0.005825797
0.215874211,1.240124266,0.002686411
79.07083911,5.443451622,0.058037503
52.84046252,53.77419523,10.47395137
0.054720422,9.843097943,0.176714644
296.0085097,59.61743377,0.014430715
398.604611,17.91690107,0.138986394
12.94825715,0.297159338,0.025659166
0.429742673,243.7419142,0.16930621
0.002907429,0.451284488,13.06480885
0.459613769,4.892260705,1.730783507
961.7752843,0.019249568,0.003999578
0.400433684,110.2934784,12.1315809
0.284019871,0.101236729,0.00331094
0.741054474,276.8667376,270.0144598
0.006090711,0.058765491,407.5110349
4.690045041,7.342023631,34.78384783
0.159856172,126.0398145,0.025545035
0.001842764,80.85761675,1.632452317
14.12986203,1.737656137,0.648857094
0.99703053,0.027129392,20.02513411
42.98760686,65.3170913,0.003275179
0.940389809,0.017444745,0.050693605
0.526379169,18.27524537,6.191512421
0.002729621,46.46242273,0.002502901
0.430409303,0.027193833,0.017589772
7.476787166,1.460210713,0.006550273
9.958632158,64.34484923,6.659607772
0.2190508,75.71480997,0.034176725
0.003059637,0.062462035,0.823621964
0.003407968,0.427484684,415.0231308
0.00886792,0.452604337,446.1322021
0.015990496,0.775507841,128.8349857
942.8074762,0.021584241,25.46468128
3.833819899,98.50441759,0.731106391
41.99284572,0.265913627,0.186404779
0.504318216,0.068766271,0.088038999
0.258102333,7.241767023,0.009984545
72.18896996,0.078148057,0.055942706
0.001006341,4.099560809,0.828053525
0.20177439,3.410800951,192.7111047
59.27350012,7.571043001,0.091265277
10.27194094,19.79188633,317.3240574
0.004365263,0.061489892,0.809776908
50.26721642,0.175068092,0.640421059
11.31354496,11.30551426,117.0921621
390.2166455,0.02586039,0.188424053
3.29294446,10.60442834,0.162422062
0.004923838,7.3488026,0.888900939
2.622724948,0.021985952,658.9399567
19.97193506,13.21755774,112.3087629
0.007030703,5.171164573,3.004691437
0.001521002,299.5659481,589.0161504
0.036198638,0.105564659,0.857008625
2.545192323,0.115643535,0.770263845
0.019658753,0.261672252,221.1759396
0.479535956,113.8409942,0.059823053
0.157755943,16.35982154,1.753960482
2.656057512,257.0268322,127.805374
0.049581559,4.089311197,1.728172063
389.8150349,0.03944392,237.3627104
716.0146798,46.66278596,37.53162417
1.25370241,0.034883668,0.255604909
0.050427514,0.118768172,0.031504465
30.07583402,2.701101303,1.748463
74.43905409,61.80717068,9.76878029
1.589802359,22.88557667,15.43433802
16.52960511,169.7671666,0.038192539
12.77045436,36.96770499,26.66377063
230.6724214,165.0349141,5.756105892
46.27522146,1.476032839,1.258878704
0.007052442,0.708444628,203.4175335
316.3310852,42.41274356,0.003342887
203.0662641,28.26821979,328.8724752
4.067020197,0.044766204,0.072768607
1.528999361,0.135651728,0.233151869
0.001870335,12.13655412,18.43751738
0.004252592,0.175205327,5.112077342
1.359944426,21.88030801,5.098238788
242.8347867,3.371654078,0.002184451
2.01030023,1.010284156,1.181100056
1.35111457,246.3027151,0.001868888
0.392673936,62.08280597,39.17670354
405.6970954,1.869331823,0.731075909
0.176259898,189.2449917,0.011187422
0.02085006,0.410283098,5.116745284
0.034125713,0.2380402,0.001710117
7.437455614,36.78672624,23.69449179
0.152940717,0.218784754,0.446142292
12.6160565,0.41136117,4.557083578
0.002570116,62.83755676,303.8475695
158.8343737,1.325336968,23.21639701
0.510208345,13.32675843,0.094507998
0.007227904,0.227335078,0.001087161
2.324834971,0.017773094,0.037241886
429.1490498,8.970788466,1.384842543
0.153720967,32.70270621,247.5738335
0.006092126,127.8812261,0.281081604
2.573007615,6.26078784,4.55922174
2.702653719,38.48209878,0.243966094
0.431124762,155.1124004,12.7281619
8.035145375,0.85934639,515.6608462
0.688360387,8.99509191,12.88747841
454.1156665,235.9651341,0.020387211
58.91924887,2.884513102,0.754706388
0.038957111,7.864831829,1.848567568
0.027534856,154.9469058,58.07456418
0.655062591,123.665295,0.680010214
2.590594482,0.031081844,2.011730331
442.0796464,0.018140094,0.019602472
0.149670699,8.240000766,187.2777571
872.5232654,27.57227293,0.001312876
616.9758809,31.63198351,0.057764658
22.11043057,8.429303748,0.675238594
0.015951197,34.24393447,0.151622884
0.048162473,1.102268221,0.044054139
1.883103089,4.410168251,0.226830639
0.011614369,90.19473986,9.635214967
8.642484022,0.381140279,0.05941726
25.37558427,0.024773845,0.010679666
792.8420987,137.151341,0.644276942
0.001215614,0.032926199,0.058272907
0.058170578,13.70332018,0.004904974
4.951486782,38.07530797,0.0681487
37.87431247,0.630284776,0.028183427
0.032292805,0.115003397,1.083919926
42.18435837,34.46060922,8.28126973
2.207124164,38.90851453,0.734272929
0.012272204,10.71883432,291.1227954
0.003000012,4.16737793,0.007004005
0.289169263,41.72708095,0.009282663
382.7304973,2.369746551,0.470620539
32.96319482,15.92190984,0.001299643
0.00282991,278.5055465,8.836058417
567.6155386,0.024385509,0.497439121
2.049152824,0.724378279,0.151912352
7.244358388,0.206398859,0.039340546
0.004058,0.113246271,216.6927957
123.1699261,1.750358425,376.3268186
4.957780603,1.479626932,0.256091739
0.0018237,1.506260353,185.9264935
0.019414269,0.040037645,31.47478236
0.006586436,35.82004273,0.073067747
0.30655996,0.086698415,305.661291
49.53615396,0.15473971,774.2689605
717.5403927,3.502850435,24.65979689
0.0147483,0.02877209,0.654598379
0.176154491,76.02199008,1.55780626
5.205734093,78.67360516,33.55036934
0.021190093,41.87077865,199.2989926
0.00398757,6.415653432,1.053558587
9.774402348,1.520203187,22.24838964
0.263974815,2.677591055,0.007385754
1.03323168,0.123372064,312.1092897
14.38059807,0.34248958,0.083939141
8.832701405,2.781665262,9.297794247
0.034896129,2.200726873,0.030330257
92.97668063,0.069215388,0.001308425
180.7973195,25.4537009,0.007893839
0.108523889,0.110877094,0.24675678
0.114409019,2.669911329,5.977767163
8.62553362,1.921063314,657.1288365
0.142883609,0.075351147,2.761713785
2.254392147,0.15736957,12.82403462
560.0864643,4.781438795,14.99669857
0.904277315,0.210047065,0.009946188
225.7010116,0.075529692,3.582068521
0.001514933,93.79149045,0.004321792
452.2080754,0.048094127,2.99821236
0.001743579,2.15614269,0.347257232
114.8585279,0.508630429,241.7028333
0.001006834,20.40445432,0.90707299
0.001305283,153.6161738,88.70553676
0.102057561,0.620201329,175.2209677
0.427762551,8.731497014,0.404752534
0.143468126,0.742207828,2.480559
0.311603024,33.68172437,14.53892618
0.025284267,24.16278075,320.9449181
32.17570755,102.3172521,0.00537276
0.002058925,0.117681836,0.011859166
0.409687721,0.048436958,2.234588292
0.001297942,10.56356819,0.004718285
8.996387571,0.056126779,1.57494464
0.12768492,2.202882952,18.1518418
0.010331379,46.42065584,2.226921607
0.060320349,0.959411459,0.006931519
53.34544525,0.3375184,0.267815853
0.290657261,203.8342551,0.010062988
0.333099884,65.82241983,0.124174469
1.475429376,0.029253573,2.488661592
7.143476966,1.98842233,113.8650659
268.4593117,0.086182932,0.007673643
1.454370526,1.678406035,0.008056009
548.6928624,21.55720841,16.17514803
0.059898927,17.0965243,0.002612797
0.001582537,13.73386438,0.20858119
4.774589955,0.027317792,2.891614593
0.245887492,231.4206627,0.330887223
0.037096165,113.8456551,19.83981917
0.239448358,0.62445157,0.00178291
0.004541977,27.03190562,0.041519969
1.522312737,159.5340656,43.73441909
0.756593089,17.71042838,0.002877704
0.127155357,0.048965606,0.077407251
0.037009609,76.65514298,0.601076236
0.347603992,0.090837034,2.020789346
36.26922119,0.58105964,6.90907159
0.025431718,0.01758517,1.32175405
2.684585211,0.163858471,0.004033956
0.00115072,1.477793368,42.81061635
0.097798799,0.302483643,0.002276953
0.024770349,100.1438514,5.039911457
0.078903297,0.983177465,1.291809649
1.465001623,0.105105745,0.668371594
18.2049324,72.21235389,387.9463839
37.48731829,4.44081268,69.12509414
0.007848958,1.281985429,986.5705394
150.1954755,0.16396604,0.010944251
0.015841383,0.288069617,0.107929227
0.00698503,171.9444605,0.01007248
0.240706642,9.653855883,0.047025369
19.72367162,0.195932795,0.019756827
0.011741683,90.31415448,393.328828
0.003225344,0.108489907,200.3996249
0.65969975,0.017767459,0.115380999
0.001207057,0.140697729,36.24276042
31.28944102,198.5820026,0.0101356
214.8382271,0.035963538,2.902074273
803.7300648,4.121956739,431.3223259
296.7674019,0.169233546,0.02111696
93.82795719,18.06175936,0.054939896
0.001377032,6.312701103,161.169163
0.010468723,15.85099959,0.302717406
1.133879042,82.44158028,0.001741374
0.001344775,16.38330848,2.974455556
45.76627148,0.019137325,13.24802244
278.5880137,0.878183863,0.002193287
69.14743048,0.362365216,2.016913288
0.962320719,14.94920524,0.002639377
0.113180555,15.58188586,898.8571197
0.50717298,287.9727578,0.026425133
0.042090795,18.26986439,0.022263304
1.658371015,6.139256726,494.5264112
0.59627533,61.59788254,1.001803539
132.052607,0.06634894,3.084035733
1.27304553,98.55700159,381.273242
0.007333026,1.680229519,0.082558141
0.170005208,1.628297511,280.2666195
0.035152527,0.997727629,18.54139281
0.009269313,8.229799692,0.001878022
90.15159952,0.018018948,0.136904364
143.469939,0.994688805,0.002049355
0.75613532,44.71745751,0.012285825
147.6430035,22.87294798,0.30326858
2.81889376,0.022085735,68.2485329
135.773514,0.073109744,18.35835735
0.028155091,59.4558821,626.0206474
2.941086811,0.92140597,0.003834115
0.066402554,0.079073862,0.004133065
2.323658714,0.046745209,0.009925649
40.71293126,0.032509706,429.1711049
0.012767579,4.844963164,280.8801868
0.010253764,16.11391037,12.22745429
0.002059546,0.017964332,0.010910022
0.011873834,0.028369234,30.41854027
0.201544078,0.079889145,0.246023366
0.004901415,0.592635904,567.4607709
372.4305062,0.023061903,0.004579222
604.2326665,1.880801181,2.919797333
15.14393708,1.602650683,0.095074541
0.002047434,0.198154111,254.4218289
0.545983166,29.62028591,0.123420832
0.1828369,0.066132767,27.74876054
0.028502322,115.6597178,0.208405649
0.001016764,9.73651877,37.1327123
0.236236938,0.017435018,1.179521108
0.003080652,95.80971134,178.2015492
0.003756957,0.108184707,0.307874702
0.104183775,13.32284227,129.3735007
0.065320979,0.041613307,0.020703794
232.6768664,0.226790714,22.02556265
0.001285261,0.390253016,446.4585225
17.45280034,0.051516473,1.178058137
0.005555851,0.809685392,0.004498487
0.00942446,148.3965557,0.001221362
0.005596329,0.554435577,0.003801562
0.263187164,234.2883394,0.175992538
0.238915043,0.062376469,1.143049594
326.4845636,0.025287675,0.721845164
0.001576759,5.463010712,2.602873988
0.004401357,69.61864652,38.9537407
0.2767327,205.4687165,0.033557112
17.62522809,9.489641901,0.298447137
450.7484342,268.4632348,8.897853417
12.59788776,13.26221271,8.326770228
0.775193762,72.10106569,0.010639835
0.002917693,0.028878633,3.369052665
2.527879871,0.43329723,0.244159579
896.9579297,0.093788592,0.302308108
43.51520888,0.019629573,3.525165323
0.807815234,287.722249,0.381082586
0.008728044,298.0301626,0.097127255
5.898758502,7.897109412,0.003544256
0.004147149,0.045699183,489.8644654
0.076833007,10.29240736,2.428645598
428.2221378,7.364942355,0.064634319
0.169141279,4.732350029,11.06745727
0.001703548,25.36320518,303.2069419
43.11040276,0.865123901,0.323095003
17.43453388,62.19382913,0.680318237
43.25055168,0.797582229,0.016757374
0.069213796,11.85040669,6.763032544
1.36305736,7.271657349,0.997222684
163.7837569,108.766673,0.014496004
387.9720095,0.390768484,3.076270296
0.1836528,7.166124829,246.9777835
0.457966965,200.4596555,1.916664029
558.3317618,13.22951035,0.001285351
0.141764168,0.102043166,27.60100292
11.68622431,0.107761878,535.0810875
0.003583216,0.092989277,0.001035043
48.09422325,133.4786408,0.011312428
46.50956912,51.53766774,0.043161723
0.006682659,0.161297237,372.1067584
0.606063829,134.0079909,401.9730614
211.130315,0.150834818,953.5174312
0.612029203,5.136789417,10.17384524
1.900171959,203.2489245,0.250236616
0.014785875,0.043803759,532.7535308
17.75565658,27.03563687,37.18980581
0.001316292,3.435371195,0.005440937
0.002417613,0.02166857,580.5916475
9.265164406,1.137620202,1.744236497
0.00297122,0.225688335,5.498435287
0.01114563,0.06599912,0.234033763
0.861820557,0.08351473,81.21559533
1.939725381,0.210542536,14.8726363
23.90856988,70.82468963,287.4978149
0.007261353,67.80015992,0.005506966
64.93744968,0.231751175,0.014473288
0.426223221,2.702958172,632.6911461
8.438618973,0.626400728,117.4414613
0.823950177,0.050610738,74.37685437
5.655037025,0.017516206,0.012092252
0.267182877,0.131636823,59.3589239
0.249347643,241.9713064,0.126289317
0.156958273,1.428068458,0.501460013
0.00115414,205.6189225,0.632215254
0.036226566,0.071875709,0.1440906
7.681938691,0.062894614,0.006116606
108.1135224,3.444689353,5.424359535
53.73574196,0.428324869,0.009201164
0.001849305,8.685339915,2.022541081
14.78708979,17.85408623,0.001169859
7.815982634,0.125235452,580.4274694
73.64650962,15.07758362,48.51967874
0.010262757,0.072467027,9.679563663
63.55816927,7.422022339,0.00202523
